Site,LineID,X,Y,SF_Depth,XYdist,Width_Fish,Width_Invert,XYWarea_Fish,XYWarea_Invert,Substrate,Habitat_Fine,Brown.rockfish
AN1,101_1400,559507.216,4104427.621,42.3,0.40318379,1.445,1.02,0.582600576,0.411247465,Soft,Mud,0
AN1,101_1400,559507.489,4104427.333,43,0.396669769,1.445,1.02,0.573187816,0.404603165,Soft,Mud,0
AN1,101_1400,559507.7613,4104427.055,42.9,0.389312651,1.275,0.9,0.49637363,0.350381386,Soft,Mud,0
AN1,101_1400,559508.0372,4104426.791,42.9,0.381658075,1.275,0.9,0.486614045,0.343492267,Soft,Mud,0
AN1,101_1400,559508.3206,4104426.546,42.8,0.374345931,1.36,0.96,0.509110466,0.359372094,Soft,Mud,0
AN1,101_1400,559508.6113,4104426.32,42.9,0.368105036,1.36,0.96,0.500622848,0.353380834,Soft,Mud,0
AN1,101_1400,559508.9095,4104426.112,43,0.363749833,1.36,0.96,0.494699773,0.349199839,Soft,Mud,0
AN1,101_1400,559509.2138,4104425.919,43.1,0.360684378,1.53,1.08,0.551847098,0.389539128,Soft,Mud,0
AN1,101_1400,559509.5253,4104425.735,43.2,0.361381346,1.445,1.02,0.522196045,0.368608973,Soft,Mud,0
AN1,101_1400,559509.8489,4104425.564,43.2,0.365960984,1.53,1.08,0.559920306,0.395237863,Soft,Mud,0
AN1,101_1400,559510.1887,4104425.41,43.3,0.373205473,1.53,1.08,0.571004373,0.40306191,Soft,Mud,0
AN1,101_1400,559510.546,4104425.267,43.3,0.384759267,1.615,1.14,0.621386217,0.438625565,Soft,Mud,0
AN1,101_1400,559510.9206,4104425.128,43.2,0.399608167,1.7,1.2,0.679333884,0.479529801,Soft,Mud,0
AN1,101_1400,559511.3119,4104424.99,43.1,0.414835501,1.615,1.14,0.669959334,0.472912471,Soft,Mud,0
AN1,101_1400,559511.7162,4104424.855,43.1,0.426532023,1.445,1.02,0.616338774,0.435062664,Soft,Mud,0
AN1,101_1400,559512.1253,4104424.717,43,0.431711083,1.615,1.14,0.697213399,0.492150635,Soft,Mud,0
AN1,101_1400,559512.5345,4104424.575,43,0.433006133,1.53,1.08,0.662499383,0.467646623,Soft,Mud,0
AN1,101_1400,559512.9444,4104424.433,43,0.433831426,1.53,1.08,0.663762081,0.46853794,Soft,Mud,0
AN1,101_1400,559513.3576,4104424.295,43,0.435634561,1.7,1.2,0.740578754,0.522761474,Soft,Mud,0
AN1,101_1400,559513.7749,4104424.162,43,0.438003876,1.615,1.14,0.70737626,0.499324418,Soft,Mud,0
AN1,101_1400,559514.1928,4104424.027,43.1,0.439273241,1.7,1.2,0.74676451,0.52712789,Soft,Mud,0
AN1,101_1400,559514.6084,4104423.885,43.2,0.439033034,1.785,1.26,0.783673966,0.553181623,Soft,Mud,0
AN1,101_1400,559515.0211,4104423.741,43.2,0.437242395,1.7,1.2,0.743312071,0.524690874,Soft,Mud,0
AN1,101_1400,559515.4306,4104423.598,43.2,0.433818382,1.615,1.14,0.700616687,0.494552956,Soft,Mud,0
AN1,101_1400,559515.8371,4104423.453,43.2,0.431486325,1.615,1.14,0.696850414,0.49189441,Soft,Mud,0
AN1,101_1400,559516.2408,4104423.304,43.2,0.43029108,1.7,1.2,0.731494835,0.516349296,Soft,Mud,0
AN1,101_1400,559516.6457,4104423.152,43.2,0.432293259,1.7,1.2,0.734898541,0.518751911,Soft,Mud,0
AN1,101_1400,559517.056,4104423.001,43.2,0.437452269,1.7,1.2,0.743668857,0.524942723,Soft,Mud,0
AN1,101_1400,559517.4719,4104422.846,43.1,0.443807536,1.7,1.2,0.754472811,0.532569043,Soft,Mud,0
AN1,101_1400,559517.8929,4104422.684,43.1,0.450901353,1.53,1.08,0.68987907,0.486973461,Soft,Mud,0
AN1,101_1400,559518.3179,4104422.517,43,0.456661835,1.615,1.14,0.737508864,0.520594492,Soft,Mud,0
AN1,101_1400,559518.7457,4104422.346,43,0.460870209,1.785,1.26,0.822653324,0.580696464,Soft,Mud,0
AN1,101_1400,559519.1766,4104422.173,43.1,0.464355258,1.7,1.2,0.789403939,0.55722631,Soft,Mud,0
AN1,101_1400,559519.6107,4104422.001,43.2,0.466798067,1.785,1.26,0.833234549,0.588165564,Soft,Mud,0
AN1,101_1400,559520.0463,4104421.83,43.1,0.468136553,1.87,1.32,0.875415354,0.61794025,Soft,Mud,0
AN1,101_1400,559520.4813,4104421.657,43.3,0.467898306,1.87,1.32,0.874969833,0.617625764,Soft,Mud,0
AN1,101_1400,559520.9184,4104421.487,43.3,0.469211285,1.7,1.2,0.797659184,0.563053541,Soft,Mud,0
AN1,101_1400,559521.3611,4104421.321,43.3,0.47283612,1.87,1.32,0.884203543,0.624143678,Soft,Mud,0
AN1,101_1400,559521.8078,4104421.156,43.2,0.47617786,1.785,1.26,0.84997748,0.599984103,Soft,Mud,0
AN1,101_1400,559522.2557,4104420.989,43.1,0.477869494,1.7,1.2,0.81237814,0.573443393,Soft,Mud,0
AN1,101_1400,559522.7053,4104420.824,43.1,0.478750405,1.615,1.14,0.773181904,0.545775461,Soft,Mud,0
AN1,101_1400,559523.1594,4104420.665,43.1,0.481313747,1.7,1.2,0.81823337,0.577576497,Soft,Mud,0
AN1,101_1400,559523.6196,4104420.51,43.1,0.485493825,1.785,1.26,0.866606478,0.61172222,Soft,Mud,0
AN1,101_1400,559524.0853,4104420.356,43.1,0.490762475,1.785,1.26,0.876011018,0.618360718,Soft,Mud,0
AN1,101_1400,559524.5553,4104420.199,43.1,0.495471419,1.785,1.26,0.884416483,0.624293988,Soft,Mud,0
AN1,101_1400,559525.0281,4104420.041,43.1,0.498236759,1.785,1.26,0.889352615,0.627778317,Soft,Mud,0
AN1,101_1400,559525.502,4104419.885,43.1,0.499060276,1.785,1.26,0.890822593,0.628815948,Soft,Mud,0
AN1,101_1400,559525.9724,4104419.726,43.1,0.496467763,1.615,1.14,0.801795437,0.565973249,Soft,Mud,0
AN1,101_1400,559526.4345,4104419.562,43.2,0.490557687,1.615,1.14,0.792250664,0.559235763,Soft,Mud,0
AN1,101_1400,559526.8894,4104419.397,43.3,0.483803555,1.7,1.2,0.822466044,0.580564266,Soft,Mud,0
AN1,101_1400,559527.3381,4104419.238,43.3,0.476118169,1.785,1.26,0.849870932,0.599908893,Soft,Mud,0
AN1,101_1400,559527.7785,4104419.082,43.3,0.467025176,1.615,1.14,0.754245659,0.5324087,Soft,Mud,0
AN1,101_1400,559528.2086,4104418.929,43.3,0.456511974,1.7,1.2,0.776070356,0.547814369,Soft,Mud,0
AN1,101_1400,559528.6285,4104418.779,43.3,0.44599957,1.53,1.08,0.682379342,0.481679536,Soft,Mud,0
AN1,101_1400,559529.0388,4104418.633,43.3,0.435484506,1.615,1.14,0.703307478,0.496452337,Soft,Mud,0
AN1,101_1400,559529.4411,4104418.49,43.2,0.426931219,1.53,1.08,0.653204765,0.461085716,Soft,Mud,0
AN1,101_1400,559529.8392,4104418.35,43.1,0.422010545,1.7,1.2,0.717417927,0.506412654,Soft,Mud,0
AN1,101_1400,559530.235,4104418.21,43.1,0.419751968,1.615,1.14,0.677899429,0.478517244,Soft,Mud,0
AN1,101_1400,559530.6287,4104418.069,43.1,0.418201747,1.53,1.08,0.639848673,0.451657887,Soft,Mud,0
AN1,101_1400,559531.0209,4104417.928,43.1,0.416906021,1.615,1.14,0.673303223,0.475272864,Soft,Mud,0
AN1,101_1400,559531.4115,4104417.784,43.1,0.41624251,1.7,1.2,0.707612266,0.499491011,Soft,Mud,0
AN1,101_1400,559531.7977,4104417.634,43.1,0.414236871,1.7,1.2,0.704202681,0.497084246,Soft,Mud,0
AN1,101_1400,559532.1772,4104417.477,43.1,0.41056961,1.7,1.2,0.697968336,0.492683531,Soft,Mud,0
AN1,101_1400,559532.5502,4104417.315,43.2,0.406898434,1.7,1.2,0.691727339,0.488278121,Soft,Mud,0
AN1,101_1400,559532.9163,4104417.149,43.2,0.401780096,1.785,1.26,0.717177472,0.506242921,Soft,Mud,0
AN1,101_1400,559533.2765,4104416.981,43.2,0.397626179,1.7,1.2,0.675964504,0.477151415,Soft,Mud,0
AN1,101_1400,559533.6315,4104416.81,43.3,0.394128799,1.785,1.26,0.703519907,0.496602287,Soft,Mud,0
AN1,101_1400,559533.9806,4104416.635,43.3,0.390556961,1.785,1.26,0.697144175,0.492101771,Soft,Mud,0
AN1,101_1400,559534.325,4104416.459,43.4,0.386640158,1.615,1.14,0.624423855,0.44076978,Soft,Mud,0
AN1,101_1400,559534.6677,4104416.287,43.4,0.383510601,1.7,1.2,0.651968022,0.460212721,Soft,Mud,0
AN1,101_1400,559535.0089,4104416.117,43.4,0.380994112,1.7,1.2,0.647689991,0.457192935,Soft,Mud,0
AN1,101_1400,559535.347,4104415.947,43.3,0.378458019,1.785,1.26,0.675547564,0.476857104,Soft,Mud,0
AN1,101_1400,559535.6854,4104415.776,43.3,0.379157369,1.785,1.26,0.676795903,0.477738284,Soft,Mud,0
AN1,101_1400,559536.0274,4104415.604,43.2,0.383086007,1.7,1.2,0.651246212,0.459703209,Soft,Mud,0
AN1,101_1400,559536.3728,4104415.425,43.2,0.388981531,1.7,1.2,0.661268602,0.466777837,Soft,Mud,0
AN1,101_1400,559536.7317,4104415.232,43.2,0.407550363,1.53,1.08,0.623552056,0.440154392,Soft,Mud,0
AN1,101_1400,559537.1029,4104415.025,43.2,0.424677619,1.615,1.14,0.685854355,0.484132486,Soft,Mud,0
AN1,101_1400,559537.4848,4104414.806,43.2,0.440354995,1.7,1.2,0.748603491,0.528425994,Soft,Mud,0
AN1,101_1400,559537.8774,4104414.576,43.2,0.455231818,1.785,1.26,0.812588796,0.573592091,Soft,Mud,0
AN1,101_1400,559538.2805,4104414.333,43.3,0.470356753,1.955,1.38,0.919547453,0.649092319,Soft,Mud,0
AN1,101_1400,559538.6918,4104414.077,43.4,0.484765656,2.125,1.5,1.030127019,0.727148484,Soft,Mud,0
AN1,101_1400,559539.1116,4104413.807,43.4,0.499156598,1.955,1.38,0.975851149,0.688836105,Soft,Mud,0
AN1,101_1400,559539.5417,4104413.526,43.5,0.513799528,1.955,1.38,1.004478076,0.709043348,Soft,Mud,0
AN1,101_1400,559539.9819,4104413.235,43.5,0.52751857,1.87,1.32,0.986459727,0.696324513,Soft,Mud,0
AN1,101_1400,559540.4316,4104412.935,43.4,0.540302468,1.785,1.26,0.964439905,0.680781109,Soft,Mud,0
AN1,101_1400,559540.8914,4104412.63,43.4,0.5518137,1.785,1.26,0.984987455,0.695285262,Soft,Mud,0
AN1,101_1400,559541.3513,4104412.325,43.3,0.5518137,1.87,1.32,1.031891619,0.728394084,Soft,Mud,0
AN1,101_1400,559541.8111,4104412.02,43.2,0.5518137,1.87,1.32,1.03189162,0.728394084,Soft,Mud,0
AN1,101_1400,559542.271,4104411.715,43.3,0.5518137,1.87,1.32,1.031891619,0.728394084,Soft,Mud,0
AN1,101_1400,559542.7308,4104411.41,43.3,0.5518137,2.04,1.44,1.125699948,0.794611728,Soft,Mud,0
AN1,101_1400,559542.9607,4104411.258,43.1,0.275906851,1.955,1.38,0.539397893,0.380751454,Soft,Mud,0
AN1,101_1400,559543.1906,4104411.105,43.3,0.27590685,1.955,1.38,0.539397892,0.380751453,Soft,Mud,0
AN1,101_1400,559543.4206,4104410.953,43.3,0.27590685,2.125,1.5,0.586302055,0.413860274,Soft,Mud,0
AN1,101_1400,559543.6505,4104410.8,43.4,0.27590685,2.125,1.5,0.586302057,0.413860275,Soft,Mud,0
AN1,101_1400,559544.8001,4104410.038,43.5,1.37953425,2.295,1.62,3.166031103,2.234845485,Soft,Mud,0
AN1,101_1130,559704.7557,4104637.035,38,0.070686904,0.935,0.66,0.066092255,0.046653357,Hard,Rock,0
AN1,101_1130,559704.6862,4104637.081,37.9,0.083162606,0.935,0.66,0.077757037,0.05488732,Hard,Rock,0
AN1,101_1130,559704.6047,4104637.146,37.9,0.1041329,1.19,0.84,0.123918151,0.087471636,Hard,Rock,0
AN1,101_1130,559704.509,4104637.233,37.9,0.129772114,1.19,0.84,0.154428816,0.109008576,Hard,Rock,0
AN1,101_1130,559704.3992,4104637.342,38.1,0.154689674,1.02,0.72,0.157783467,0.111376565,Hard,Rock,0
AN1,101_1130,559704.2754,4104637.471,38.1,0.178608569,1.02,0.72,0.18218074,0.128598169,Hard,Rock,0
AN1,101_1130,559704.1331,4104637.627,38,0.211165599,1.7,1.2,0.358981519,0.253398719,Hard,Rock,0
AN1,101_1130,559703.968,4104637.818,38.1,0.252451634,1.53,1.08,0.386251001,0.272647765,Hard,Rock,0
AN1,101_1130,559703.7815,4104638.045,38,0.293850349,1.36,0.96,0.399636475,0.282096335,Hard,Rock,0
AN1,101_1130,559703.5749,4104638.309,38,0.335417757,1.275,0.9,0.42765764,0.301875981,Hard,Rock,0
AN1,101_1130,559703.3475,4104638.609,38,0.376231187,1.275,0.9,0.479694763,0.338608068,Hard,Rock,0
AN1,101_1130,559703.1054,4104638.933,38,0.404706639,1.955,1.38,0.791201479,0.558495161,Hard,Rock,0
AN1,101_1130,559702.8507,4104639.282,38,0.43142595,1.955,1.38,0.843437733,0.595367811,Hard,Rock,0
AN1,101_1130,559702.5887,4104639.646,38,0.449213045,2.125,1.5,0.954577721,0.673819568,Mixed,Rock-Mud,0
AN1,101_1130,559702.3222,4104640.02,37.9,0.459143219,1.955,1.38,0.897624993,0.633617642,Mixed,Rock-Mud,0
AN1,101_1130,559702.0522,4104640.401,37.9,0.466855394,1.955,1.38,0.912702296,0.644260444,Mixed,Rock-Mud,0
AN1,101_1130,559701.7775,4104640.793,37.9,0.478247359,1.445,1.02,0.691067434,0.487812306,Mixed,Rock-Mud,0
AN1,101_1130,559701.5013,4104641.189,38.2,0.483252556,1.19,0.84,0.575070541,0.405932147,Mixed,Rock-Mud,0
AN1,101_1130,559701.2301,4104641.579,38.3,0.475021825,1.105,0.78,0.524899117,0.370517023,Hard,Rock,0
AN1,101_1130,559700.9643,4104641.957,38.3,0.46217541,1.105,0.78,0.510703828,0.36049682,Hard,Rock,0
AN1,101_1130,559700.7012,4104642.324,38,0.451336095,1.7,1.2,0.767271362,0.541603314,Hard,Rock,0
AN1,101_1130,559700.4405,4104642.683,38.1,0.443582698,1.7,1.2,0.754090586,0.532299237,Hard,Rock,0
AN1,101_1130,559700.1851,4104643.032,37.9,0.43231468,1.87,1.32,0.808428452,0.570655378,Hard,Rock,0
AN1,101_1130,559699.9363,4104643.366,37.9,0.416461093,1.87,1.32,0.778782243,0.549728642,Hard,Rock,0
AN1,101_1130,559699.6904,4104643.684,37.9,0.402045028,1.785,1.26,0.717650375,0.506576736,Hard,Rock,0
AN1,101_1130,559699.4441,4104643.99,37.9,0.392779089,1.87,1.32,0.734496897,0.518468398,Hard,Rock,0
AN1,101_1130,559699.1964,4104644.288,38,0.387726337,1.87,1.32,0.72504825,0.511798765,Hard,Rock,0
AN1,101_1130,559698.9512,4104644.574,38.1,0.376639198,1.445,1.02,0.544243641,0.384171982,Hard,Rock,0
AN1,101_1130,559698.7121,4104644.842,38.1,0.359543958,1.275,0.9,0.458418546,0.323589562,Hard,Rock,0
AN1,101_1130,559698.4768,4104645.097,38,0.346880814,1.275,0.9,0.442273038,0.312192733,Hard,Rock,0
AN1,101_1130,559698.243,4104645.342,38.2,0.338617089,1.275,0.9,0.431736788,0.30475538,Hard,Rock,0
AN1,101_1130,559698.0112,4104645.573,38.2,0.326816766,1.275,0.9,0.416691376,0.294135089,Hard,Rock,0
AN1,101_1130,559697.7815,4104645.783,37.8,0.311762844,2.465,1.74,0.768495409,0.542467348,Hard,Rock,0
AN1,101_1130,559697.5464,4104645.973,37.8,0.302100568,2.55,1.8,0.770356449,0.543781023,Hard,Rock,0
AN1,101_1130,559697.298,4104646.14,37.8,0.299143512,2.38,1.68,0.711961558,0.5025611,Hard,Rock,0
AN1,101_1130,559697.0366,4104646.281,37.8,0.297314033,2.21,1.56,0.657064014,0.463809892,Hard,Rock,0
AN1,101_1130,559696.7622,4104646.396,37.8,0.297192851,2.21,1.56,0.656796201,0.463620848,Hard,Rock,0
AN1,101_1130,559696.4744,4104646.481,38.2,0.300145322,2.21,1.56,0.663321162,0.468226703,Hard,Rock,0
AN1,101_1130,559696.1703,4104646.539,38.2,0.309654625,1.445,1.02,0.447450933,0.315847717,Hard,Rock,0
AN1,101_1130,559695.8468,4104646.575,38.2,0.325554061,1.36,0.96,0.442753523,0.312531898,Hard,Rock,0
AN1,101_1130,559695.5034,4104646.591,38.2,0.34365742,1.36,0.96,0.467374091,0.329911123,Hard,Rock,0
AN1,101_1130,559695.1406,4104646.586,38.2,0.362848603,1.275,0.9,0.462631969,0.326563743,Hard,Rock,0
AN1,101_1130,559694.7592,4104646.563,38.3,0.382046493,1.275,0.9,0.487109279,0.343841844,Hard,Rock,0
AN1,101_1130,559694.3594,4104646.527,38.3,0.401571244,1.445,1.02,0.580270447,0.409602669,Hard,Rock,0
AN1,101_1130,559693.9454,4104646.481,38.4,0.416387208,1.275,0.9,0.53089369,0.374748487,Hard,Rock,0
AN1,101_1130,559693.5258,4104646.433,38.5,0.422333112,1.275,0.9,0.538474718,0.380099801,Hard,Rock,0
AN1,101_1130,559693.1058,4104646.386,38.6,0.422684017,1.785,1.26,0.754490969,0.532581861,Hard,Rock,0
AN1,101_1130,559692.6874,4104646.341,38.5,0.420888699,1.785,1.26,0.751286328,0.530319761,Hard,Rock,0
AN1,101_1130,559692.2701,4104646.3,38.3,0.419249885,1.7,1.2,0.712724805,0.503099862,Hard,Rock,0
AN1,101_1130,559691.8536,4104646.262,38.3,0.418143436,1.7,1.2,0.710843841,0.501772123,Hard,Rock,0
AN1,101_1130,559691.4377,4104646.227,38.3,0.417434822,1.7,1.2,0.709639197,0.500921786,Hard,Rock,0
AN1,101_1130,559691.023,4104646.191,38.5,0.416236907,1.105,0.78,0.459941783,0.324664788,Hard,Rock,0
AN1,101_1130,559690.6114,4104646.16,38.5,0.412755796,0.935,0.66,0.385926669,0.272418826,Hard,Rock,0
AN1,101_1130,559690.2048,4104646.139,38.6,0.407130798,1.19,0.84,0.484485649,0.34198987,Hard,Rock,0
AN1,101_1130,559689.8094,4104646.134,38.6,0.395490977,1.275,0.9,0.504250995,0.355941879,Hard,Rock,0
AN1,101_1130,559689.4304,4104646.149,38.5,0.379344978,1.445,1.02,0.548153493,0.386931877,Hard,Rock,0
AN1,101_1130,559689.067,4104646.189,38.4,0.365530906,1.36,0.96,0.497122032,0.35090967,Hard,Rock,0
AN1,101_1130,559688.7186,4104646.257,38.4,0.354878943,1.275,0.9,0.452470653,0.319391049,Hard,Rock,0
AN1,101_1130,559688.3867,4104646.35,38.5,0.344748457,1.275,0.9,0.439554283,0.310273611,Hard,Rock,0
AN1,101_1130,559688.0726,4104646.466,38.5,0.334932678,1.53,1.08,0.512446997,0.361727292,Hard,Rock,0
AN1,101_1130,559687.7758,4104646.608,38.3,0.329104162,1.615,1.14,0.531503222,0.375178745,Hard,Rock,0
AN1,101_1130,559687.496,4104646.78,38.3,0.328041522,1.7,1.2,0.557670588,0.393649827,Hard,Rock,0
AN1,101_1130,559687.2334,4104646.977,38.2,0.328706339,1.7,1.2,0.558800776,0.394447607,Hard,Rock,0
AN1,101_1130,559686.9867,4104647.196,38.2,0.329631587,1.7,1.2,0.560373697,0.395557904,Hard,Rock,0
AN1,101_1130,559686.755,4104647.429,38.2,0.328530084,1.87,1.32,0.614351257,0.433659711,Mixed,Rock-Mud,0
AN1,101_1130,559686.5339,4104647.668,38.1,0.325624746,1.785,1.26,0.581240171,0.410287179,Mixed,Rock-Mud,0
AN1,101_1130,559686.3165,4104647.912,38.1,0.326733392,1.615,1.14,0.527674428,0.372476067,Mixed,Rock-Mud,0
AN1,101_1130,559686.0979,4104648.161,38.2,0.331356103,1.53,1.08,0.506974838,0.357864591,Mixed,Rock-Mud,0
AN1,101_1130,559685.8777,4104648.41,38.3,0.332534127,1.36,0.96,0.452246413,0.319232762,Mixed,Rock-Mud,0
AN1,101_1130,559685.6569,4104648.66,38.3,0.33338393,1.445,1.02,0.481739778,0.340051608,Mixed,Rock-Mud,0
AN1,101_1130,559685.435,4104648.912,38.3,0.336210596,1.36,0.96,0.457246411,0.322762173,Hard,Rock,0
AN1,101_1130,559685.2139,4104649.167,38.3,0.336899496,1.445,1.02,0.486819772,0.343637486,Hard,Rock,0
AN1,101_1130,559684.9945,4104649.42,38.2,0.33498618,1.36,0.96,0.455581205,0.321586733,Hard,Rock,0
AN1,101_1130,559684.7763,4104649.673,38.1,0.33429944,1.36,0.96,0.454647239,0.320927463,Hard,Rock,0
AN1,101_1130,559684.5568,4104649.928,37.9,0.336201159,1.785,1.26,0.600119069,0.423613461,Hard,Rock,0
AN1,101_1130,559684.3332,4104650.185,37.8,0.341117921,1.785,1.26,0.60889549,0.429808581,Hard,Rock,0
AN1,101_1130,559684.1061,4104650.447,37.5,0.346670877,1.87,1.32,0.64827454,0.457605558,Hard,Rock,0
AN1,101_1130,559683.8793,4104650.709,37.6,0.346166667,1.7,1.2,0.588483333,0.4154,Hard,Rock,0
AN1,101_1130,559683.6557,4104650.966,37.7,0.34077655,1.7,1.2,0.579320135,0.40893186,Hard,Rock,0
AN1,101_1130,559683.4328,4104651.221,37.7,0.338604585,1.36,0.96,0.460502235,0.325060401,Hard,Rock,0
AN1,101_1130,559683.2086,4104651.476,37.6,0.339652081,1.19,0.84,0.404185977,0.285307748,Hard,Rock,0
AN1,101_1130,559682.9818,4104651.73,37.7,0.340591268,1.36,0.96,0.463204124,0.326967617,Hard,Rock,0
AN1,101_1130,559682.7512,4104651.982,37.8,0.341238278,1.36,0.96,0.464084058,0.327588747,Hard,Rock,0
AN1,101_1130,559682.5179,4104652.231,37.7,0.341845885,1.36,0.96,0.464910403,0.328172049,Hard,Rock,0
AN1,101_1130,559682.283,4104652.481,37.7,0.342373792,1.275,0.9,0.436526585,0.308136413,Hard,Rock,0
AN1,101_1130,559682.0478,4104652.731,37.9,0.343669145,1.275,0.9,0.43817816,0.30930223,Hard,Rock,0
AN1,101_1130,559681.8136,4104652.985,37.9,0.345749354,1.19,0.84,0.411441731,0.290429457,Hard,Rock,0
AN1,101_1130,559681.5819,4104653.241,37.8,0.344797394,1.105,0.78,0.381001121,0.268941967,Hard,Rock,0
AN1,101_1130,559681.3543,4104653.494,37.9,0.34079754,1.105,0.78,0.376581282,0.265822081,Hard,Rock,0
AN1,101_1130,559681.1289,4104653.748,37.9,0.339074568,1.445,1.02,0.489962751,0.345856059,Hard,Rock,0
AN1,101_1130,559680.9042,4104654.001,38,0.33840588,1.36,0.96,0.460231997,0.324869645,Hard,Rock,0
AN1,101_1130,559680.6813,4104654.253,38,0.336298974,1.36,0.96,0.457366605,0.322847015,Hard,Rock,0
AN1,101_1130,559680.4613,4104654.504,38,0.333784934,1.615,1.14,0.539062668,0.380514825,Hard,Rock,0
AN1,101_1130,559680.2454,4104654.754,38,0.330955252,1.615,1.14,0.534492733,0.377288988,Hard,Rock,0
AN1,101_1130,559680.0329,4104655.001,38,0.325134581,1.785,1.26,0.580365227,0.409669572,Hard,Rock,0
AN1,101_1130,559679.8232,4104655.242,37.8,0.319677629,1.955,1.38,0.624969765,0.441155128,Hard,Rock,0
AN1,101_1130,559679.6167,4104655.476,37.7,0.312317017,1.955,1.38,0.610579767,0.430997483,Hard,Rock,0
AN1,101_1130,559679.4142,4104655.702,37.6,0.303069531,1.445,1.02,0.437935472,0.309130921,Hard,Rock,0
AN1,101_1130,559679.2127,4104655.922,37.6,0.29826422,2.21,1.56,0.659163927,0.465292184,Hard,Rock,0
AN1,101_1130,559679.0092,4104656.136,37.5,0.295591853,1.955,1.38,0.577882074,0.407916758,Hard,Rock,0
AN1,101_1130,559678.8062,4104656.344,37.6,0.290692989,2.04,1.44,0.593013698,0.418597905,Hard,Rock,0
AN1,101_1130,559678.6053,4104656.542,37.6,0.28222127,1.955,1.38,0.551742583,0.389465352,Hard,Rock,0
AN1,101_1130,559678.4057,4104656.728,37.7,0.27284824,1.955,1.38,0.533418309,0.376530571,Hard,Rock,0
AN1,101_1130,559678.21,4104656.902,37.7,0.261978551,1.87,1.32,0.48989989,0.345811687,Hard,Rock,0
AN1,101_1130,559678.0211,4104657.066,37.8,0.249544591,2.55,1.8,0.636338708,0.449180264,Hard,Rock,0
AN1,101_1130,559677.836,4104657.221,37.7,0.241624798,2.635,1.86,0.636681343,0.449422125,Hard,Rock,0
AN1,101_1130,559677.6509,4104657.367,38,0.235669661,2.635,1.86,0.620989557,0.43834557,Hard,Rock,0
AN1,101_1130,559677.4681,4104657.513,38,0.234378486,2.55,1.8,0.59766514,0.421881275,Hard,Rock,0
AN1,101_1130,559677.2876,4104657.661,38,0.233105893,2.635,1.86,0.614234027,0.43357696,Hard,Rock,0
AN1,101_1130,559677.1094,4104657.809,38,0.231852187,2.55,1.8,0.591223077,0.417333937,Hard,Rock,0
AN1,101_1130,559676.9336,4104657.962,38,0.23267503,2.55,1.8,0.593321326,0.418815054,Hard,Rock,0
AN1,101_1130,559676.7596,4104658.118,38.1,0.233815785,1.785,1.26,0.417361176,0.294607889,Hard,Rock,0
AN1,101_1130,559676.5876,4104658.28,38.2,0.23645296,1.7,1.2,0.401970031,0.283743552,Hard,Rock,0
AN1,101_1130,559676.4179,4104658.451,38.3,0.240724011,1.615,1.14,0.388769278,0.274425373,Hard,Rock,0
AN1,101_1130,559676.2472,4104658.63,38.2,0.247187176,1.615,1.14,0.39920729,0.281793381,Hard,Rock,0
AN1,101_1130,559676.0725,4104658.816,38.1,0.255678475,1.615,1.14,0.412920738,0.291473462,Hard,Rock,0
AN1,101_1130,559675.8964,4104659.012,38.1,0.263034631,1.7,1.2,0.447158872,0.315641557,Hard,Rock,0
AN1,101_1130,559675.7224,4104659.217,38.1,0.269220575,1.7,1.2,0.457674977,0.32306469,Hard,Rock,0
AN1,101_1130,559675.5485,4104659.423,38.1,0.269220575,2.635,1.86,0.709396216,0.50075027,Hard,Rock,0
AN1,101_1130,559675.3746,4104659.628,38.1,0.269220574,2.295,1.62,0.617861217,0.43613733,Hard,Rock,0
AN1,101_1130,559675.2042,4104659.852,38.2,0.281127636,2.38,1.68,0.669083773,0.472294428,Hard,Rock,0
AN1,101_1130,559675.0368,4104660.093,38.1,0.293447779,2.38,1.68,0.698405714,0.492992269,Mixed,Rock-Mud,0
AN1,101_1130,559674.8749,4104660.355,38.1,0.308162916,2.55,1.8,0.785815435,0.554693248,Mixed,Rock-Mud,0
AN1,101_1130,559674.7207,4104660.642,38.1,0.325765024,2.55,1.8,0.830700811,0.586377043,Mixed,Rock-Mud,0
AN1,101_1130,559674.5769,4104660.957,37.9,0.346378333,2.125,1.5,0.736053959,0.5195675,Mixed,Rock-Mud,0
AN1,101_1130,559674.4466,4104661.304,38.3,0.370540541,2.125,1.5,0.787398651,0.555810812,Mixed,Rock-Mud,0
AN1,101_1130,559674.3266,4104661.683,38.3,0.397236517,1.275,0.9,0.506476559,0.357512865,Mixed,Rock-Mud,0
AN1,101_1130,559674.2139,4104662.093,38.4,0.425792247,1.275,0.9,0.542885115,0.383213022,Mixed,Rock-Mud,0
AN1,101_1130,559674.1071,4104662.538,38.5,0.457092621,1.36,0.96,0.621645964,0.438808916,Mixed,Rock-Mud,0
AN1,101_1130,559674.0047,4104663.018,38.5,0.490955947,1.36,0.96,0.667700087,0.471317709,Mixed,Rock-Mud,0
AN1,101_1130,559673.9077,4104663.534,38.5,0.525224575,1.615,1.14,0.848237688,0.598756015,Mixed,Rock-Mud,0
AN1,101_1130,559673.8136,4104664.068,38.4,0.542685485,1.615,1.14,0.876437058,0.618661453,Hard,Rock,0
