Site,LineID,X,Y,SF_Depth,XYdist,Width_Fish,Width_Invert,XYWarea_Fish,XYWarea_Invert,Substrate,Habitat_Fine,Brown.rockfish
MN2,90_610,540181.3656,4154840.572,33.5,0.395748038,1.785,1.26,0.706410247,0.498642527,Soft,Mud,0
MN2,90_610,540181.6399,4154840.299,33.6,0.387557637,1.785,1.26,0.691790381,0.488322622,Soft,Mud,0
MN2,90_610,540181.9106,4154840.024,33.6,0.385851053,1.87,1.32,0.72154147,0.50932339,Soft,Mud,0
MN2,90_610,540182.1777,4154839.747,33.5,0.384174082,1.785,1.26,0.685750737,0.484059344,Soft,Mud,0
MN2,90_610,540182.4412,4154839.47,33.5,0.382527115,1.785,1.26,0.6828109,0.481984165,Soft,Mud,0
MN2,90_610,540182.7011,4154839.192,33.5,0.380910538,1.87,1.32,0.712302706,0.50280191,Soft,Mud,0
MN2,90_610,540182.9574,4154838.912,33.4,0.379324742,1.87,1.32,0.709337267,0.500708659,Soft,Mud,0
MN2,90_610,540183.2106,4154838.636,33.4,0.374327619,1.785,1.26,0.6681748,0.4716528,Soft,Mud,0
MN2,90_610,540183.4549,4154838.366,33.4,0.364426252,1.7,1.2,0.619524628,0.437311502,Soft,Mud,0
MN2,90_610,540183.6902,4154838.101,33.4,0.354551542,1.785,1.26,0.632874503,0.446734944,Soft,Mud,0
MN2,90_610,540183.918,4154837.843,33.4,0.343813695,1.955,1.38,0.672155774,0.4744629,Soft,Mud,0
MN2,90_610,540184.1405,4154837.592,33.4,0.335467461,1.87,1.32,0.627324152,0.442817048,Soft,Mud,0
MN2,90_610,540184.3576,4154837.347,33.4,0.327121421,2.04,1.44,0.667327698,0.471054846,Soft,Mud,0
MN2,90_610,540184.5693,4154837.109,33.4,0.318775587,2.04,1.44,0.650302197,0.459036845,Soft,Mud,0
MN2,90_610,540184.7758,4154836.877,33.5,0.310429978,2.04,1.44,0.633277154,0.447019168,Soft,Mud,0
MN2,90_610,540184.9768,4154836.652,33.5,0.302084611,1.955,1.38,0.590575415,0.416876764,Soft,Mud,0
MN2,90_610,540185.1726,4154836.433,33.4,0.293739508,2.04,1.44,0.599228595,0.422984891,Soft,Mud,0
MN2,90_610,540185.363,4154836.22,33.4,0.285394693,2.125,1.5,0.606463723,0.42809204,Soft,Mud,0
MN2,90_610,540185.5475,4154836.009,33.4,0.280542627,2.295,1.62,0.643845329,0.454479056,Soft,Mud,0
MN2,90_610,540185.7314,4154835.797,33.3,0.280650296,2.295,1.62,0.644092429,0.45465348,Soft,Mud,0
MN2,90_610,540185.9146,4154835.584,33.4,0.280761288,2.21,1.56,0.620482445,0.437987609,Soft,Mud,0
MN2,90_610,540186.0972,4154835.371,33.4,0.280875598,2.38,1.68,0.668483922,0.471871004,Soft,Mud,0
MN2,90_610,540186.2791,4154835.157,33.4,0.280993221,2.295,1.62,0.644879443,0.455209018,Soft,Mud,0
MN2,90_610,540186.4604,4154834.942,33.4,0.281114153,2.125,1.5,0.597367576,0.42167123,Soft,Mud,0
MN2,90_610,540186.641,4154834.726,33.4,0.281238393,1.955,1.38,0.549821059,0.388108983,Soft,Mud,0
MN2,90_610,540186.8209,4154834.51,33.5,0.281365934,1.955,1.38,0.550070402,0.388284989,Soft,Mud,0
MN2,90_610,540187.0002,4154834.293,33.4,0.28149677,1.955,1.38,0.550326186,0.388465543,Soft,Mud,0
MN2,90_610,540187.1788,4154834.075,33.4,0.281630902,1.7,1.2,0.478772533,0.337957082,Soft,Mud,0
MN2,90_610,540187.3568,4154833.857,33.4,0.281768319,1.785,1.26,0.502956449,0.355028082,Soft,Mud,0
MN2,90_610,540187.5331,4154833.631,33.3,0.286415199,1.87,1.32,0.535596423,0.378068063,Soft,Mud,0
MN2,90_610,540187.7081,4154833.398,33.3,0.290954593,2.04,1.44,0.593547369,0.418974613,Soft,Mud,0
MN2,90_610,540187.8814,4154833.159,33.3,0.295546431,1.955,1.38,0.577793272,0.407854074,Soft,Mud,0
MN2,90_610,540188.0503,4154832.913,33.3,0.298497841,1.87,1.32,0.558190962,0.39401715,Soft,Mud,0
MN2,90_610,540188.2121,4154832.66,33.4,0.29995672,1.955,1.38,0.586415387,0.413940273,Soft,Mud,0
MN2,90_610,540188.3685,4154832.403,33.5,0.30137042,1.785,1.26,0.5379462,0.37972673,Soft,Mud,0
MN2,90_610,540188.5213,4154832.142,33.5,0.302577749,1.7,1.2,0.514382174,0.363093299,Soft,Mud,0
MN2,90_610,540188.6665,4154831.874,33.6,0.303955834,1.7,1.2,0.516724918,0.364747001,Soft,Mud,0
MN2,90_610,540188.8001,4154831.599,33.5,0.305930576,1.53,1.08,0.468073782,0.330405022,Soft,Mud,0
MN2,90_610,540188.9245,4154831.317,33.6,0.308165902,1.7,1.2,0.523882033,0.369799082,Soft,Mud,0
MN2,90_610,540189.0421,4154831.03,33.7,0.310350552,1.7,1.2,0.527595939,0.372420662,Mixed,Rock-Mud,0
MN2,90_610,540189.1528,4154830.745,33.7,0.306061826,1.7,1.2,0.520305105,0.367274191,Hard,Rock,0
MN2,90_610,540189.2561,4154830.462,33.6,0.300859455,2.21,1.56,0.664899394,0.469340749,Hard,Rock,0
MN2,90_610,540189.3512,4154830.183,33.6,0.294767422,2.21,1.56,0.651436003,0.459837179,Hard,Rock,0
MN2,90_610,540189.4398,4154829.908,33.6,0.28898551,2.38,1.68,0.687785515,0.485495657,Hard,Rock,0
MN2,90_610,540189.5241,4154829.636,33.6,0.284856004,2.295,1.62,0.653744529,0.461466727,Hard,Rock,0
MN2,90_610,540189.6019,4154829.365,33.6,0.282189876,2.38,1.68,0.671611904,0.474078991,Mixed,Rock-Mud,0
MN2,90_610,540189.6694,4154829.093,33.7,0.280386383,2.295,1.62,0.643486749,0.454225941,Mixed,Rock-Mud,0
MN2,90_610,540189.7269,4154828.821,33.7,0.277682882,2.21,1.56,0.61367917,0.433185297,Mixed,Rock-Mud,0
MN2,90_610,540189.779,4154828.553,33.7,0.273446485,2.21,1.56,0.604316731,0.426576516,Mixed,Rock-Mud,0
MN2,90_610,540189.8282,4154828.289,33.7,0.268118575,2.125,1.5,0.569751971,0.402177862,Mixed,Rock-Mud,0
MN2,90_610,540189.875,4154828.031,33.6,0.262375465,2.04,1.44,0.535245948,0.377820669,Mixed,Rock-Mud,0
MN2,90_610,540189.9202,4154827.777,33.6,0.257538726,2.04,1.44,0.525379002,0.370855766,Mixed,Rock-Mud,0
MN2,90_610,540189.965,4154827.528,33.5,0.253601614,2.04,1.44,0.517347292,0.365186324,Mixed,Rock-Mud,0
MN2,90_610,540190.0104,4154827.281,33.4,0.250566974,1.36,0.96,0.340771085,0.240544295,Mixed,Rock-Mud,0
MN2,90_610,540190.0575,4154827.037,33.5,0.248447898,1.19,0.84,0.295652998,0.208696234,Soft,Mud,0
MN2,90_610,540190.1061,4154826.795,33.6,0.246989988,1.02,0.72,0.251929788,0.177832792,Soft,Mud,0
MN2,90_610,540190.1562,4154826.554,33.7,0.246187828,1.02,0.72,0.251111584,0.177255236,Soft,Mud,0
MN2,90_610,540190.21,4154826.313,33.8,0.247469772,1.02,0.72,0.252419168,0.178178236,Soft,Mud,0
MN2,90_610,540190.2712,4154826.069,33.8,0.250678378,1.02,0.72,0.255691946,0.180488432,Soft,Mud,0
MN2,90_610,540190.341,4154825.825,33.8,0.254482807,1.19,0.84,0.30283454,0.213765558,Soft,Mud,0
MN2,90_610,540190.4158,4154825.575,33.9,0.260199108,1.19,0.84,0.309636939,0.218567251,Soft,Mud,0
MN2,90_610,540190.4947,4154825.32,33.8,0.267672486,1.615,1.14,0.432291065,0.305146634,Soft,Mud,0
MN2,90_610,540190.5795,4154825.057,33.8,0.275713113,1.53,1.08,0.421841063,0.297770162,Soft,Mud,0
MN2,90_610,540190.6669,4154824.785,33.8,0.285781596,1.445,1.02,0.412954406,0.291497228,Soft,Mud,0
MN2,90_610,540190.7537,4154824.5,33.7,0.297895085,1.445,1.02,0.430458398,0.303852987,Mixed,Rock-Mud,0
MN2,90_610,540190.8394,4154824.203,33.8,0.309831877,1.275,0.9,0.395035643,0.278848689,Mixed,Rock-Mud,0
MN2,90_610,540190.924,4154823.893,33.7,0.320542987,1.19,0.84,0.381446155,0.269256109,Mixed,Rock-Mud,0
MN2,90_610,540191.0091,4154823.574,33.8,0.330800931,1.19,0.84,0.393653108,0.277872782,Mixed,Rock-Mud,0
MN2,90_610,540191.0957,4154823.245,33.8,0.339838898,1.19,0.84,0.404408289,0.285464674,Mixed,Rock-Mud,0
MN2,90_610,540191.1808,4154822.909,33.6,0.346570339,1.19,0.84,0.412418704,0.291119085,Mixed,Rock-Mud,0
MN2,90_610,540191.2602,4154822.565,33.6,0.352910184,1.7,1.2,0.599947313,0.423492221,Mixed,Rock-Mud,0
MN2,90_610,540191.332,4154822.214,33.6,0.358422309,2.21,1.56,0.792113302,0.559138801,Mixed,Rock-Mud,0
MN2,90_610,540191.3943,4154821.857,33.6,0.362761473,2.04,1.44,0.740033404,0.522376521,Mixed,Rock-Mud,0
MN2,90_610,540191.4451,4154821.494,33.7,0.366071167,2.55,1.8,0.933481475,0.6589281,Mixed,Rock-Mud,0
MN2,90_610,540191.4872,4154821.131,33.8,0.365971,3.4,2.4,1.244301399,0.878330399,Mixed,Rock-Mud,0
MN2,90_610,540191.5235,4154820.77,33.9,0.362217354,3.4,2.4,1.231539005,0.869321651,Mixed,Rock-Mud,0
MN2,90_610,540191.5554,4154820.415,33.9,0.356314299,3.4,2.4,1.211468616,0.855154317,Mixed,Rock-Mud,0
MN2,90_610,540191.5827,4154820.067,34,0.34975717,2.975,2.1,1.04052758,0.734490057,Mixed,Rock-Mud,0
MN2,90_610,540191.6041,4154819.725,33.8,0.342032838,2.975,2.1,1.017547694,0.71826896,Mixed,Rock-Mud,0
MN2,90_610,540191.618,4154819.392,33.8,0.333213771,3.06,2.16,1.019634138,0.719741744,Mixed,Rock-Mud,0
MN2,90_610,540191.6264,4154819.065,33.4,0.328040976,3.06,2.16,1.003805387,0.708568508,Mixed,Rock-Mud,0
MN2,90_610,540191.6313,4154818.738,33.3,0.326431791,3.06,2.16,0.998881282,0.705092669,Mixed,Rock-Mud,0
MN2,90_610,540191.6321,4154818.412,33.2,0.326180838,2.465,1.74,0.804035765,0.567554658,Mixed,Rock-Mud,0
MN2,90_610,540191.6287,4154818.085,33.3,0.327301463,2.465,1.74,0.806798107,0.569504546,Mixed,Rock-Mud,0
MN2,90_610,540191.6255,4154817.758,33.6,0.326628349,2.38,1.68,0.777375471,0.548735627,Mixed,Rock-Mud,0
MN2,90_610,540191.627,4154817.434,33.5,0.324170207,2.21,1.56,0.716416158,0.505705523,Mixed,Rock-Mud,0
MN2,90_610,540191.6306,4154817.108,33.7,0.325495903,2.21,1.56,0.719345947,0.507773609,Mixed,Rock-Mud,0
MN2,90_610,540191.6326,4154816.776,33.9,0.331954221,3.23,2.28,1.072212134,0.756855624,Mixed,Rock-Mud,0
MN2,90_610,540191.6336,4154816.437,34,0.339712726,3.4,2.4,1.155023267,0.815310541,Soft,Mud,0
MN2,90_610,540191.6339,4154816.088,34,0.348766416,3.4,2.4,1.185805815,0.837039399,Soft,Mud,0
MN2,90_610,540191.6336,4154815.727,33.8,0.36066036,3.4,2.4,1.226245223,0.865584863,Soft,Mud,0
MN2,90_610,540191.6326,4154815.356,33.6,0.370986128,2.72,1.92,1.009082267,0.712293365,Soft,Mud,0
MN2,90_610,540191.6302,4154814.976,33.6,0.379877525,2.55,1.8,0.968687689,0.683779545,Soft,Mud,0
MN2,90_610,540191.6256,4154814.586,33.5,0.390666375,2.04,1.44,0.796959405,0.56255958,Soft,Mud,0
MN2,90_610,540191.6177,4154814.183,33.5,0.403366574,2.04,1.44,0.822867811,0.580847867,Soft,Mud,0
MN2,90_610,540191.6009,4154813.762,33.5,0.421255772,2.04,1.44,0.859361775,0.606608312,Soft,Mud,0
MN2,90_610,540191.5723,4154813.321,33.5,0.441940452,2.125,1.5,0.939123461,0.662910678,Soft,Mud,0
MN2,90_610,540191.5365,4154812.863,33.6,0.459454806,2.125,1.5,0.976341463,0.689182209,Soft,Mud,0
MN2,90_610,540191.4959,4154812.39,33.6,0.473813274,2.465,1.74,1.167949719,0.824435096,Soft,Mud,0
MN2,90_610,540191.4502,4154811.905,33.6,0.487445273,2.55,1.8,1.242985447,0.877401492,Soft,Mud,0
MN2,90_610,540191.3992,4154811.407,33.6,0.500357728,2.55,1.8,1.275912207,0.900643911,Soft,Mud,0
MN2,90_610,540191.3415,4154810.902,33.7,0.508727134,3.06,2.16,1.55670503,1.09885061,Soft,Mud,0
MN2,90_610,540191.2796,4154810.396,33.6,0.509967251,2.72,1.92,1.387110922,0.979137121,Soft,Mud,0
MN2,90_610,540191.2169,4154809.893,33.6,0.507104778,2.55,1.8,1.293117184,0.912788601,Soft,Mud,0
MN2,90_610,540191.1541,4154809.394,33.5,0.502880099,2.465,1.74,1.239599443,0.875011371,Soft,Mud,0
MN2,90_610,540191.0917,4154808.9,33.4,0.497291159,2.295,1.62,1.14128321,0.805611677,Soft,Mud,0
MN2,90_610,540191.0305,4154808.414,33.5,0.490337369,2.295,1.62,1.125324262,0.794346538,Soft,Mud,0
MN2,90_610,540190.9689,4154807.935,33.4,0.483037824,2.55,1.8,1.231746451,0.869468083,Soft,Mud,0
MN2,90_610,540190.9052,4154807.464,33.6,0.475406792,2.55,1.8,1.21228732,0.855732226,Soft,Mud,0
MN2,90_610,540190.8405,4154807.001,33.5,0.467321906,2.635,1.86,1.231393223,0.869218746,Soft,Mud,0
MN2,90_610,540190.7785,4154806.55,33.6,0.454757988,2.635,1.86,1.198287298,0.845849857,Soft,Mud,0
MN2,90_610,540190.7197,4154806.112,33.6,0.44233192,2.465,1.74,1.090348183,0.769657541,Soft,Mud,0
MN2,90_610,540190.666,4154805.683,33.6,0.432244681,2.38,1.68,1.028742342,0.726171065,Soft,Mud,0
MN2,90_610,540190.6155,4154805.259,33.6,0.427165092,2.465,1.74,1.052961953,0.743267261,Soft,Mud,0
MN2,90_610,540190.5664,4154804.838,33.6,0.423757697,2.295,1.62,0.972523914,0.686487469,Soft,Mud,0
MN2,90_610,540190.5237,4154804.427,33.6,0.412756186,2.21,1.56,0.912191171,0.64389965,Soft,Mud,0
MN2,90_610,540190.487,4154804.027,33.6,0.401825948,2.295,1.62,0.922190552,0.650958037,Soft,Mud,0
MN2,90_610,540190.4535,4154803.636,33.6,0.392132351,2.38,1.68,0.933274995,0.658782349,Soft,Mud,0
MN2,90_610,540190.4193,4154803.253,33.5,0.385457597,2.465,1.74,0.950152976,0.670696218,Soft,Mud,0
MN2,90_610,540190.3879,4154802.876,33.6,0.377566644,2.465,1.74,0.930701776,0.65696596,Soft,Mud,0
MN2,90_610,540190.3618,4154802.509,33.6,0.368315674,2.465,1.74,0.907898136,0.640869273,Soft,Mud,0
MN2,90_610,540190.3367,4154802.146,33.6,0.364174087,2.125,1.5,0.773869934,0.54626113,Soft,Mud,0
MN2,90_610,540190.312,4154801.786,33.5,0.3607086,2.125,1.5,0.766505775,0.5410629,Soft,Mud,0
MN2,90_610,540190.283,4154801.426,33.5,0.360386508,2.125,1.5,0.76582133,0.540579762,Soft,Mud,0
MN2,90_610,540190.2453,4154801.065,33.4,0.363359553,2.295,1.62,0.833910173,0.588642475,Soft,Mud,0
MN2,90_610,540190.2045,4154800.707,33.3,0.360519446,2.38,1.68,0.858036282,0.60567267,Soft,Mud,0
MN2,90_610,540190.1618,4154800.351,33.3,0.358258338,2.295,1.62,0.822202886,0.580378508,Soft,Mud,0
MN2,90_610,540190.1131,4154799.995,33.4,0.359525927,2.295,1.62,0.825112002,0.582432001,Soft,Mud,0
MN2,90_610,540190.0648,4154799.637,33.4,0.361670232,2.295,1.62,0.830033182,0.585905775,Soft,Mud,0
MN2,90_610,540190.0207,4154799.278,33.5,0.361421882,2.295,1.62,0.829463219,0.585503448,Soft,Mud,0
MN2,90_610,540189.9777,4154798.917,33.6,0.363289476,2.295,1.62,0.833749348,0.588528951,Soft,Mud,0
MN2,90_610,540189.9324,4154798.553,33.6,0.367242502,3.145,2.22,1.154977669,0.815278354,Soft,Mud,0
MN2,90_610,540189.8855,4154798.185,33.5,0.370490335,3.145,2.22,1.165192103,0.822488543,Soft,Mud,0
MN2,90_610,540189.8379,4154797.815,33.6,0.373027197,3.145,2.22,1.173170535,0.828120377,Soft,Mud,0
MN2,90_610,540189.7941,4154797.446,33.6,0.372213018,2.55,1.8,0.949143196,0.669983432,Soft,Mud,0
MN2,90_610,540189.7585,4154797.079,33.6,0.368172214,2.295,1.62,0.844955231,0.596438987,Soft,Mud,0
MN2,90_610,540189.7256,4154796.71,33.6,0.370120097,2.55,1.8,0.943806247,0.666216174,Soft,Mud,0
MN2,90_610,540189.6898,4154796.334,33.5,0.377939417,2.55,1.8,0.963745512,0.68029095,Mixed,Rock-Mud,0
MN2,90_610,540189.6566,4154795.954,33.5,0.381328134,2.55,1.8,0.972386741,0.686390641,Mixed,Rock-Mud,0
MN2,90_610,540189.6234,4154795.574,33.5,0.381328133,2.55,1.8,0.97238674,0.68639064,Mixed,Rock-Mud,0
MN2,90_610,540189.5902,4154795.195,33.4,0.381328135,2.38,1.68,0.90756096,0.640631266,Mixed,Rock-Mud,0
MN2,90_610,540189.557,4154794.815,33.5,0.381328134,2.295,1.62,0.875148067,0.617751577,Mixed,Rock-Mud,0
MN2,90_610,540189.5238,4154794.435,33.5,0.381328134,2.38,1.68,0.907560959,0.640631265,Mixed,Rock-Mud,0
MN2,90_610,540189.4906,4154794.055,33.5,0.381328134,2.465,1.74,0.93997385,0.663510953,Mixed,Rock-Mud,0
MN2,90_610,540189.4574,4154793.675,33.6,0.381328134,2.38,1.68,0.907560958,0.640631265,Soft,Mud,0
MN2,90_610,540189.4242,4154793.295,33.5,0.381328134,2.465,1.74,0.939973851,0.663510953,Soft,Mud,0
MN2,90_610,540189.391,4154792.915,33.5,0.381328134,2.465,1.74,0.93997385,0.663510953,Soft,Mud,0
MN2,90_610,540189.3579,4154792.535,33.5,0.381328134,2.465,1.74,0.939973851,0.663510953,Soft,Mud,0
MN2,90_610,540189.3247,4154792.155,33.5,0.381328134,2.38,1.68,0.907560958,0.640631265,Soft,Mud,0
MN2,90_610,540189.2915,4154791.776,33.5,0.381328134,2.38,1.68,0.907560958,0.640631265,Soft,Mud,0
MN2,90_610,540189.2583,4154791.396,33.6,0.381328134,2.465,1.74,0.939973851,0.663510953,Soft,Mud,0
MN2,90_610,540189.2251,4154791.016,33.5,0.381328134,2.465,1.74,0.93997385,0.663510953,Soft,Mud,0
MN2,90_610,540189.1919,4154790.636,33.5,0.381328134,2.55,1.8,0.972386741,0.686390641,Soft,Mud,0
MN2,90_610,540189.1587,4154790.256,33.5,0.381328134,2.295,1.62,0.875148068,0.617751577,Soft,Mud,0
MN2,90_610,540189.1255,4154789.876,33.5,0.381328134,2.38,1.68,0.907560958,0.640631265,Soft,Mud,0
MN2,90_610,540189.0923,4154789.496,33.5,0.381328134,2.295,1.62,0.875148067,0.617751577,Soft,Mud,0
MN2,90_610,540189.0591,4154789.116,33.6,0.381328134,2.38,1.68,0.907560959,0.640631265,Soft,Mud,0
MN2,90_610,540189.026,4154788.737,33.5,0.381328134,2.295,1.62,0.875148067,0.617751577,Soft,Mud,0
MN2,90_610,540188.9903,4154788.358,33.5,0.38026982,2.21,1.56,0.840396301,0.593220919,Soft,Mud,0
MN2,90_610,540188.9539,4154787.979,33.5,0.380733191,2.21,1.56,0.841420351,0.593943777,Soft,Mud,0
MN2,90_610,540188.9187,4154787.598,33.5,0.382708388,2.465,1.74,0.943376177,0.665912595,Mixed,Rock-Mud,0
MN2,90_610,540188.8871,4154787.214,33.5,0.385161898,2.38,1.68,0.916685317,0.647071988,Mixed,Rock-Mud,0
MN2,90_610,540188.8617,4154786.827,33.5,0.388170887,2.295,1.62,0.890852185,0.628836837,Mixed,Rock-Mud,0
MN2,90_610,540188.8378,4154786.434,33.5,0.39311872,2.295,1.62,0.902207463,0.636852327,Mixed,Rock-Mud,0
MN2,90_610,540188.8107,4154786.035,33.5,0.399940159,2.465,1.74,0.985852493,0.695895877,Mixed,Rock-Mud,0
MN2,90_610,540188.785,4154785.632,33.5,0.404013449,2.295,1.62,0.927210865,0.654501787,Mixed,Rock-Mud,0
MN2,90_610,540188.765,4154785.227,33.6,0.405387356,2.295,1.62,0.930363983,0.656727517,Mixed,Rock-Mud,0
MN2,90_610,540188.7488,4154784.819,33.6,0.408944794,2.635,1.86,1.077569531,0.760637316,Mixed,Rock-Mud,0
MN2,90_610,540188.7347,4154784.404,33.7,0.414633441,2.72,1.92,1.12780296,0.796096207,Mixed,Rock-Mud,0
MN2,90_610,540188.726,4154783.985,33.7,0.419062883,2.635,1.86,1.104230696,0.779456962,Mixed,Rock-Mud,0
MN2,90_610,540188.7216,4154783.566,33.7,0.419405795,2.72,1.92,1.140783762,0.805259126,Mixed,Rock-Mud,0
MN2,90_610,540188.7335,4154783.147,33.6,0.419352899,2.805,1.98,1.176284881,0.83031874,Mixed,Rock-Mud,0
MN2,90_610,540188.7591,4154782.728,33.6,0.41907512,2.89,2.04,1.211127096,0.854913244,Mixed,Rock-Mud,0
MN2,90_610,540188.7958,4154782.312,33.4,0.41832761,2.72,1.92,1.137851099,0.803189011,Mixed,Rock-Mud,0
MN2,90_610,540188.8491,4154781.894,33.3,0.420508773,2.72,1.92,1.143783862,0.807376844,Mixed,Rock-Mud,0
MN2,90_610,540188.9261,4154781.478,33.4,0.423190683,2.72,1.92,1.151078659,0.812526112,Mixed,Rock-Mud,0
MN2,90_610,540189.025,4154781.061,33.3,0.429316529,2.89,2.04,1.24072477,0.87580572,Mixed,Rock-Mud,0
MN2,90_610,540189.1439,4154780.639,33.4,0.437709673,3.06,2.16,1.3393916,0.945452894,Mixed,Rock-Mud,0
MN2,90_610,540189.2872,4154780.217,33.6,0.445714561,3.06,2.16,1.363886556,0.962743451,Mixed,Rock-Mud,0
MN2,90_610,540189.4592,4154779.797,33.7,0.454039802,3.23,2.28,1.466548561,1.035210749,Mixed,Rock-Mud,0
MN2,90_610,540189.6587,4154779.377,33.8,0.464716,3.23,2.28,1.501032681,1.059552481,Mixed,Rock-Mud,0
MN2,90_610,540189.8852,4154778.957,34,0.477487732,3.23,2.28,1.542285373,1.088672028,Mixed,Rock-Mud,0
MN2,90_610,540190.1282,4154778.54,34,0.482626088,3.315,2.34,1.599905481,1.129345045,Mixed,Rock-Mud,0
MN2,90_610,540190.3888,4154778.129,33.9,0.486571362,3.4,2.4,1.65434263,1.167771268,Mixed,Rock-Mud,0
MN2,90_610,540190.6701,4154777.724,33.7,0.492827935,3.23,2.28,1.59183423,1.123647692,Mixed,Rock-Mud,0
MN2,90_610,540190.9744,4154777.33,33.6,0.498449422,2.89,2.04,1.440518829,1.016836821,Mixed,Rock-Mud,0
MN2,90_610,540191.2985,4154776.946,33.5,0.501886051,3.145,2.22,1.57843163,1.114187033,Mixed,Rock-Mud,0
MN2,90_610,540191.6388,4154776.576,33.5,0.5028875,2.975,2.1,1.496090313,1.05606375,Mixed,Rock-Mud,0
MN2,90_610,540191.9935,4154776.221,33.5,0.502086931,3.145,2.22,1.579063399,1.114632988,Mixed,Rock-Mud,0
MN2,90_610,540192.3604,4154775.882,33.5,0.499461223,3.06,2.16,1.528351342,1.078836241,Mixed,Rock-Mud,0
MN2,90_610,540192.7377,4154775.556,33.4,0.498405633,3.06,2.16,1.525121236,1.076556167,Mixed,Rock-Mud,0
MN2,90_610,540193.1263,4154775.24,33.7,0.501144008,2.72,1.92,1.3631117,0.962196494,Mixed,Rock-Mud,0
MN2,90_610,540193.5194,4154774.932,34,0.499497345,2.72,1.92,1.358632777,0.959034902,Mixed,Rock-Mud,0
MN2,90_610,540193.9075,4154774.63,34.1,0.491877776,2.805,1.98,1.379717161,0.973917996,Mixed,Rock-Mud,0
MN2,90_610,540194.2908,4154774.333,34.2,0.484406399,2.805,1.98,1.35875995,0.959124671,Mixed,Rock-Mud,0
MN2,90_610,540194.6673,4154774.046,34,0.473830187,2.21,1.56,1.047164713,0.739175092,Mixed,Rock-Mud,0
MN2,90_610,540195.0343,4154773.767,33.9,0.460990556,2.465,1.74,1.136341721,0.802123568,Mixed,Rock-Mud,0
MN2,90_610,540195.3928,4154773.495,33.9,0.449767323,2.295,1.62,1.032216007,0.728623064,Mixed,Rock-Mud,0
MN2,90_610,540195.7407,4154773.231,33.8,0.436742975,2.21,1.56,0.965201976,0.681319042,Mixed,Rock-Mud,1
MN2,90_610,540196.0745,4154772.974,33.7,0.421457216,2.21,1.56,0.931420448,0.657473257,Mixed,Rock-Mud,0
MN2,90_610,540196.3943,4154772.72,33.7,0.408164407,2.21,1.56,0.902043339,0.636736474,Mixed,Rock-Mud,0
MN2,90_610,540196.6999,4154772.472,33.7,0.393669976,1.7,1.2,0.66923896,0.472403972,Hard,Rock,0
MN2,90_610,540196.9894,4154772.231,33.8,0.376420462,1.615,1.14,0.607919046,0.429119326,Hard,Rock,0
MN2,90_610,540197.2678,4154771.997,33.7,0.363841796,1.615,1.14,0.5876045,0.414779647,Hard,Rock-Boulder,0
MN2,90_610,540197.54,4154771.77,33.9,0.354614768,1.36,0.96,0.482276084,0.340430177,Hard,Rock-Boulder,0
MN2,90_610,540197.8029,4154771.547,34.1,0.344374409,1.53,1.08,0.526892845,0.371924361,Hard,Rock-Boulder,0
MN2,90_610,540198.0537,4154771.328,34,0.333185008,1.615,1.14,0.538093788,0.379830909,Hard,Rock-Boulder,0
MN2,90_610,540198.2903,4154771.112,33.9,0.32014775,1.615,1.14,0.517038616,0.364968435,Hard,Rock-Boulder,0
MN2,90_610,540198.5158,4154770.901,33.8,0.309187791,1.445,1.02,0.446776358,0.315371547,Hard,Rock-Boulder,0
MN2,90_610,540198.7355,4154770.692,33.7,0.303289297,1.36,0.96,0.412473444,0.291157725,Hard,Rock-Boulder,0
MN2,90_610,540198.9487,4154770.485,33.7,0.297110912,1.19,0.84,0.353561985,0.249573166,Hard,Rock-Boulder,0
MN2,90_610,540199.1526,4154770.283,33.6,0.286521494,1.275,0.9,0.365314905,0.257869345,Hard,Rock-Boulder,0
MN2,90_610,540199.344,4154770.091,33.6,0.271517926,1.36,0.96,0.36926438,0.260657209,Hard,Rock-Boulder,0
MN2,90_610,540199.5269,4154769.906,33.5,0.259795205,1.36,0.96,0.353321479,0.249403397,Hard,Rock-Boulder,0
MN2,90_610,540199.7053,4154769.729,33.5,0.251345781,1.36,0.96,0.341830262,0.24129195,Hard,Rock-Boulder,0
MN2,90_610,540199.8776,4154769.558,33.4,0.24329727,1.615,1.14,0.392925091,0.277358888,Hard,Rock-Boulder,0
MN2,90_610,540200.0427,4154769.389,33.8,0.235660443,1.785,1.26,0.42065389,0.296932158,Hard,Rock-Boulder,0
MN2,90_610,540200.2033,4154769.223,33.6,0.231240802,1.7,1.2,0.393109364,0.277488963,Hard,Rock-Boulder,0
MN2,90_610,540200.3624,4154769.057,33.5,0.230017881,1.7,1.2,0.391030397,0.276021457,Hard,Rock-Boulder,1
MN2,90_610,540200.5154,4154768.888,33.4,0.227852993,1.53,1.08,0.34861508,0.246081233,Hard,Rock-Boulder,0
MN2,90_610,540200.6585,4154768.714,33.4,0.225307515,1.615,1.14,0.363871636,0.256850567,Hard,Rock-Boulder,0
MN2,90_610,540200.7922,4154768.535,33.2,0.223361237,1.615,1.14,0.360728397,0.25463181,Hard,Rock-Boulder,0
MN2,90_610,540200.9156,4154768.35,33.2,0.222264342,1.785,1.26,0.39674185,0.280053071,Hard,Rock-Boulder,0
MN2,90_610,540201.0315,4154768.157,33.2,0.225060357,1.785,1.26,0.401732737,0.28357605,Hard,Rock-Boulder,0
